Point,X,Y
P2150,85.56905346818732,31.03738276442394
P2151,88.0938063822232,28.171912979049253
P2152,85.61645169202635,38.51713958393654
P2153,84.11683597996065,27.010639327525812
P2154,87.16488759209747,38.659777512549226
P2155,89.113851864014,32.67709460942191
P2156,90.19961458882022,26.27146283570174
P2157,92.22617544198765,36.91717515701822
P2158,88.15811186656926,40.02962255898208
P2159,84.92626755471133,40.63954496626785
P2160,90.69522149517863,33.31723705060913
P2161,89.9105686408426,34.46367617094529
P2162,95.49127303387972,29.61660436264493
P2163,86.5686634238403,40.1815144603624
P2164,87.32009279167264,39.50266538665796
P2165,97.6474619235392,32.991024865291834
P2166,93.06613046958887,29.23153859330071
P2167,93.39629984130514,35.99711992993384
P2168,92.12867226972097,31.772139639823024
P2169,82.52512462994773,37.516260323747524
P2170,80.71468581384245,33.413247538787324
P2171,94.23531839888986,35.95948867936518
P2172,98.76754190155415,40.12554576290887
P2173,87.0574572525349,35.13656689925719
P2174,89.78683183855004,27.089116183269365
P2175,85.76820487582042,32.1961954651007
P2176,80.83700773714828,35.23746734125822
P2177,88.87917669906132,26.63553049344213
P2178,91.81895789374799,38.5793637234548
P2179,91.021655154892,33.37965912395515
P2180,92.66148968288334,38.40110180238346
P2181,91.3833160637386,30.876938747826195
P2182,91.24470344480031,40.977403254127395
P2183,87.31516923624721,45.489696695662154
P2184,87.63466079706578,35.16203506670068
P2185,86.97381481797149,36.1163541796013
P2186,82.16000238314126,32.269791005916396
P2187,85.08545459843145,35.676691739461454
P2188,94.47501318979008,38.230030935572756
P2189,79.32753287613498,45.2103482646394
P2190,91.32875973279391,31.117504297535
P2191,90.70707563545923,35.88094911251346
P2192,86.99918077371797,35.989583336710375
P2193,87.26637470570861,32.97819003654989
P2194,86.91174388910213,27.836643551301737
P2195,90.65626411596922,37.92649718258169
P2196,92.31697618234368,39.09962626317617
P2197,91.4595309450669,32.33637250891548
P2198,93.77848738994035,28.212412300790326
P2199,85.94697877869385,30.178999642883777
P2200,94.86025226612689,39.713942570700375
P2201,92.19287356670247,40.359649326058985
P2202,86.04322747914605,36.7429755993049
P2203,89.43671507227576,39.23441051942457
P2204,89.4814909535151,33.07528555794959
P2205,92.43408833352446,39.380845835956166
P2206,86.9924466231894,34.69462164323812
P2207,85.23701714861257,22.509694912535302
P2208,90.90206834136178,38.04452678127316
P2209,91.17930064089026,25.252191411228164
P2210,88.42117756465586,23.908261199744594
P2211,96.16365498444384,29.569727089409568
P2212,95.64931624256954,39.729348218420725
P2213,85.94734341358772,29.336075243661277
P2214,91.57666597373853,30.778379814084644
P2215,90.46118088971194,32.585862045965406
P2216,81.98478713490465,23.847659904377707
P2217,91.02007911822568,32.192211268346874
P2218,87.51109582388641,38.479319195468925
P2219,95.280490244846,33.63727639319095
P2220,88.46730581890563,37.50071516556942
P2221,83.89378993635191,36.11576527373848
P2222,92.4834868731997,38.401151042088145
P2223,81.28461283873891,31.193223650955296
P2224,86.0478153622944,35.499434772046065
P2225,92.16335060895592,42.483552037229906
P2226,87.77265533834367,32.51213750845393
P2227,95.17352408495437,36.482884692651524
P2228,95.70443180034589,36.44364001504918
P2229,84.79297521579028,28.334358226110968
P2230,83.01819487923481,38.31025917379237
P2231,95.34868570389153,44.2468107069319
P2232,93.79397399545458,40.81419288767493
P2233,87.38992650305842,29.21792091628072
P2234,93.82535699587899,37.088403761197
P2235,90.48349968453401,36.93685740316495
P2236,91.45433467106193,41.41908429926781
P2237,95.8274351316763,37.72110176170173
P2238,93.80611292653317,37.570312762123876
P2239,87.92473620584421,38.7828233745657
P2240,83.72477219013332,40.269457761479416
P2241,84.62464677105284,36.429016433973665
P2242,86.19680718708229,37.766944915372136
P2243,89.84733648332441,27.026220209183336
P2244,91.89314833958315,32.110396115836444
P2245,93.96516024366016,35.006628443672035
P2246,91.77939443424617,30.21215522492394
P2247,87.34800495857687,32.706806819494574
P2248,93.8551611610915,43.386885439027445
P2249,86.37672711715706,40.3842407232884
P2250,80.23645162023433,29.029052994538553
P2251,85.6854969471595,28.237456552796388
P2252,82.87385224595589,37.06499456068899
P2253,89.03669536022463,36.89702698802555
P2254,93.10712708754681,36.328084965862665
P2255,92.95993429267668,34.65233856878865
P2256,84.65852975262415,40.28907090410398
P2257,87.34899540248493,30.32201850618787
P2258,89.1993695588802,30.435945403517437
P2259,88.12156328104756,36.72026960781733
P2260,91.56753782660758,30.510849667871852
P2261,87.80532582173065,40.37166502385122
P2262,92.23380052980274,45.37532519674271
P2263,95.31057678183687,40.721465342799696
P2264,83.75459152294889,38.819301758167114
P2265,89.7610193923639,32.24509098230875
P2266,90.75606903239638,39.72605767305742
P2267,92.25374215951895,30.6076309932897
P2268,93.34106511116678,31.81206228962018
P2269,90.97507403533929,33.48324966261433
P2270,89.01510186718968,38.83121487520255
P2271,85.31912826082846,44.72597537138466
P2272,81.80511268817477,32.01166158372571
P2273,91.66595350473783,37.92157083217655
P2274,89.54785925742733,34.71304648499229
P2275,91.84747538397427,33.8446526127116
P2276,96.26931566070708,39.19674557115801
P2277,93.92770957952536,30.169216383147916
P2278,89.64275209017434,33.49767025639648
P2279,85.4747938093974,36.800820919728835
P2280,87.58059408999083,38.27701914925119
P2281,85.18413796697551,43.5952030642091
P2282,85.96650303633572,36.09651168600218
P2283,93.5633668967463,32.146797848999434
P2284,93.83610889544828,28.85408201099792
P2285,96.53452964632152,35.07074632482879
P2286,87.31614866414004,33.50409113786283
P2287,93.64013671226724,32.07772354074781
P2288,86.6278903975975,33.89231701208131
P2289,84.70367049253514,44.10271953970908
P2290,87.45122433953375,39.158083930902016
P2291,90.94261537641498,30.07732974759016
P2292,89.97320380854272,38.92001389655374
P2293,89.15282399211162,40.96556472925514
P2294,94.59681926751838,39.59457427329165
P2295,87.93154452477151,29.600787761092565
P2296,87.23885577586742,35.9812047033336
P2297,92.4560402108956,24.14214297619776
P2298,89.96349059274712,35.79044612661592
P2299,88.75105084658001,41.4563691950794
P2300,91.89801033412891,41.550959540404484
P2301,89.02817765842396,39.68738746253462
P2302,97.35779877537384,41.55846724636331
P2303,85.0853628295707,33.73161961228809
P2304,88.44675882547591,37.446272675381636
P2305,93.0885909975654,30.80553662987132
P2306,90.30527331262621,24.900363339219318
P2307,96.4887525261085,32.43812879661653
P2308,90.25138772930023,33.451751430059694
P2309,95.15712408756036,20.812467793013106
P2310,89.92525345953341,34.47090621251151
P2311,87.95863625583743,43.63113272817816
P2312,86.00701743514902,38.85898088617831
P2313,91.60313754917738,41.30759626267758
P2314,86.99764911850123,31.335155504381206
P2315,94.93231458364829,37.12660654165055
P2316,83.04778193995459,32.303474927683645
P2317,91.73872194231627,39.18882110773295
P2318,86.9434620606317,20.428720050915295
P2319,92.35450433581664,28.898396550280122
P2320,80.92197540844916,20.838370375079297
P2321,93.66291387088984,35.643087252024834
P2322,88.98454628679487,41.94512181481381
P2323,92.86796107360382,43.08150021360959
P2324,83.73269037524851,34.827246880230184
P2325,82.72478981273393,33.853088340722664
P2326,88.88122865804995,38.133068186315356
P2327,90.20503746513855,38.11703569139958
P2328,93.16548059912502,45.77464338691571
P2329,88.58116505121244,30.294886496668106
P2330,91.10737626892384,30.988599864302284
P2331,96.66882345796441,33.583909805273834
P2332,87.45490634456705,32.64342139424441
P2333,93.23287840562239,34.21126508384258
P2334,87.11249930941328,43.32675958811765
P2335,86.14723571702213,35.17783037016497
P2336,92.93537768224604,26.843324447914632
P2337,92.16117225632667,29.72446162259775
P2338,93.70252251375301,30.18674494040512
P2339,93.11746064331987,40.529165331473564
P2340,93.87646436534762,36.25658324119051
P2341,88.95914575681635,32.11790211832578
P2342,96.61965610867696,31.502523899161783
P2343,85.33320266893502,38.32684467516415
P2344,86.41738438566077,30.249682512669363
P2345,83.50378082023606,32.58545080269741
P2346,89.62778239246578,36.215458638303495
P2347,94.28087809934767,37.63448961832897
P2348,89.14107501201069,34.0090216181014
P2349,92.29570861011833,41.36285081464285
P2350,90.5684138976744,32.65434572894795
P2351,85.53210299511504,27.773973677938873
P2352,92.99821352419585,37.889892618197784
P2353,92.59813586297997,34.35670276823972
P2354,96.33120635651288,32.579407527075915
P2355,94.29871156743242,34.80628552505228
P2356,87.26242155894298,37.96265153658881
P2357,91.84336253407797,36.78486379633463
P2358,90.3657528992529,34.810534591415845
P2359,100.74767396791697,40.921283225980865
P2360,93.2527210274348,35.55899579101694
P2361,94.53220740268502,37.589973881957256
P2362,90.11792138748316,33.48217837367042
P2363,89.6358719805179,19.147871320609724
P2364,90.94770377683939,32.5576195994482
P2365,97.16701499227298,35.096720354058775
P2366,84.64966461209266,34.75059922935941
P2367,85.29245511721874,37.36703707856233
P2368,91.30926313952769,39.789198155541335
P2369,86.44103193737446,35.17004048114073
P2370,83.85740192058014,38.50747390962357
P2371,92.33492031198055,37.47902510513785
P2372,90.00728564110624,37.073864453943955
P2373,97.21952598738868,33.57452871478993
P2374,90.62390332669538,29.56936850409295
P2375,86.0928256728075,35.489066465466536
P2376,94.96770096015858,33.718595878742136
P2377,88.93837561809545,32.96557377747813
P2378,87.59359498120054,36.47485727854411
P2379,83.2623405966961,41.40469788333364
P2380,87.00559965841742,38.60951742719071
P2381,84.28500631172756,38.34420065273109
P2382,93.02375073516524,36.921010360029484
P2383,85.52507165190093,36.24774094799039
P2384,84.67624716869526,33.73618372451907
P2385,94.63235895429897,38.98350963535371
P2386,90.06832324143195,30.12596712038579
P2387,92.90514470478386,35.096906188490124
P2388,79.5585798079631,38.91314913158259
P2389,89.89095224758638,41.01225623991536
P2390,85.07128266520738,19.116480934019997
P2391,91.25587736255333,36.457818383409865
P2392,82.39197767577096,30.10750227066697
P2393,102.39847984673956,33.47194692923098
P2394,93.28931539369297,31.746700863158082
P2395,80.59363695516079,34.14870876602047
P2396,88.80477947871253,33.00060880665814
P2397,89.48411624022124,36.32134135822818
P2398,89.32447371935787,28.67996916026318
P2399,92.18783156202872,25.253141223387885
P2400,80.7733914422211,38.69590247350784
P2401,92.2815912246091,34.71302317462982
P2402,83.72048172860218,31.460445296629622
P2403,88.81763963541073,27.020530157129432
P2404,86.67437103889546,38.2616516908834
P2405,96.42287413930147,32.90282623670725
P2406,93.40419759442244,25.429699647062662
P2407,92.96753058501125,30.980257926362594
P2408,91.38305527518587,33.761237908801455
P2409,95.94186304402726,30.62782175830041
P2410,92.82422833902824,33.60246268351733
P2411,89.28762534895651,34.08073053420395
P2412,86.1944710297765,34.92950517046664
P2413,89.7180830004518,36.20620124203364
P2414,90.38027315561789,38.989972748061184
P2415,94.15578877221316,29.746883390860994
P2416,93.90947625265846,29.068317864450727
P2417,92.64535149661981,38.09869392351435
P2418,81.39907398751873,35.46489623264705
P2419,87.89176748987857,31.206173710323124
P2420,96.07883548814553,31.731604296812904
P2421,86.37130381896877,35.378474700025464
P2422,93.08515385834288,34.29175706994936
P2423,95.24866745551164,37.654878309820454
P2424,80.19804906120856,32.35266518246496
P2425,87.47171055291736,37.39680476714711
P2426,78.1883232463165,47.74504854358861
P2427,92.38961742702395,35.74438401958845
P2428,95.31705472388616,46.71827026406312
P2429,93.91835990064781,39.7440654823581
P2430,90.58810511008971,34.292371233165255
P2431,87.85892050197795,30.86944004142729
P2432,86.90843655135227,28.247220178285083
P2433,89.6585784719174,26.576662113868068
P2434,90.8591243586467,34.81834695978829
P2435,90.6612088427401,32.38934214990004
P2436,103.84587166581227,41.80057950090156
P2437,84.39955874961875,36.16434043713449
P2438,87.26397235678205,29.92760136646293
P2439,83.9696756799423,37.161083453796266
P2440,86.93378894218692,39.83913012012602
P2441,94.47201996538698,41.86957192605725
P2442,86.16425955266654,37.37682805346005
P2443,92.84604397489035,32.62910912448017
P2444,86.52702619173206,43.047603328879866
P2445,91.02373144079424,38.17983875355869
P2446,86.30065794677432,28.90357766738903
P2447,87.4374760147855,34.37989306305001
P2448,85.21100996932194,34.95077595674808
P2449,82.40172665369175,29.39976288765064
P2450,93.01910061724594,38.01895260138947
P2451,88.2365545557591,29.911178454615236
P2452,85.37668401813295,33.13365877029343
P2453,92.90033321240381,39.64122845672162
P2454,87.76560719033114,29.23253787007608
P2455,91.2052963703985,30.882325146870752
P2456,87.66786312512458,41.62638045218519
P2457,93.72201942854596,35.78987156125726
P2458,84.27636449499275,36.056982837353296
P2459,94.78195780854386,33.12183167117232
P2460,96.08001340494022,41.463726447591036
P2461,97.48679774464563,36.526215632656765
P2462,92.64326264912705,42.07093644165545
P2463,92.01327271681039,32.49382946104894
P2464,87.98155723562462,36.192774768868695
P2465,84.19247360124201,34.283705423179036
P2466,94.93446203203614,24.043730744173594
P2467,96.90516945807532,40.611871093515795
P2468,87.93105922876286,37.716954139359046
P2469,90.01416477107847,41.14995184219342
P2470,94.42207414246474,27.999646384084954
P2471,92.6426808605888,33.971860731783764
P2472,90.37274656733145,31.35914049515092
P2473,97.86661681104376,40.20030909951288
P2474,86.67102976212165,28.326946965448837
P2475,88.26447316059968,37.17251323045653
P2476,91.080926297758,41.26566412384122
P2477,93.55463874981383,39.84784512876453
P2478,91.47084930274697,28.05350634894505
P2479,89.11935660983895,40.300448699543324
P2480,89.76814682163909,37.51545184311873
P2481,88.5656325813924,29.850940757290775
P2482,89.4449517117925,36.54523721516327
P2483,87.0494052624235,33.82144377571666
P2484,85.77241541106308,40.59622458782048
P2485,88.67494909085384,42.263777725630916
P2486,96.87936532743409,34.59477017639128
P2487,85.46198070353692,24.57051061133331
P2488,83.37583317137944,28.1308258755067
P2489,96.20311332357677,35.57912293613473
P2490,91.75322035841394,23.897894955324368
P2491,84.60915106852232,39.43539888223143
P2492,91.29048350572164,34.263973606572016
P2493,92.54179061370056,43.17898903067908
P2494,89.00530891408327,35.346849013290345
P2495,90.86668613429087,46.96054817636996
P2496,80.55289681011439,38.41611507394404
P2497,89.48338988058421,37.8338586309209
P2498,87.04182350702374,34.75517484570775
P2499,93.20134760759473,50.5645510052192
P2500,93.63616285230933,30.759672009847456
P2501,88.09308143089784,32.73292945808073
P2502,81.91960572316493,33.349549041492814
P2503,93.29773086819785,28.628839404616024
P2504,94.71817192972766,37.43887410542169
P2505,86.69595005113032,34.292351813310766
P2506,97.19244813438465,38.66773906752933
P2507,90.03952644704167,33.81158341519508
P2508,90.34474081703247,32.44118221028848
P2509,80.52862722426444,45.210889552673656
P2510,90.6989624963973,36.99073632561269
P2511,89.7394151255539,31.32441599637706
P2512,89.16333983573053,27.003026189028443
P2513,100.24688924123987,28.827440007888022
P2514,85.3561517226877,32.798703978068
P2515,95.7963407618357,35.07254499631327
P2516,84.43738891786292,41.271691803786695
P2517,93.28950282053466,37.69217478608226
P2518,93.22080408526878,46.97180950291225
P2519,99.8329270276625,31.56642328498352
P2520,97.30748246765019,36.915840948794504
P2521,92.24593117261988,26.538645841783357
P2522,89.23326405575312,30.935882048317175
P2523,93.72626466701989,40.35540250201402
P2524,80.6648114204266,34.88982567997865
P2525,95.04837677157414,34.066605188432774
P2526,93.28078640251064,36.75582733813542
P2527,91.53747104378682,33.643425109658516
P2528,84.52538638138931,29.392349262874863
P2529,93.19208631504893,35.097291277594415
P2530,89.37669489926749,32.88054978838824
P2531,88.62665019533662,40.234558972440695
P2532,88.49140163159387,28.294676433492157
P2533,93.34643298993078,33.97561668067642
P2534,90.14128139489749,43.03789153199755
P2535,89.90747749192272,36.44591836559363
P2536,84.69484428915753,33.9016527382452
P2537,92.7428672034387,27.223131330793787
P2538,90.90380291902069,35.50395536322403
P2539,90.18579355014347,40.18579449329121
P2540,91.50497331681835,42.39035949178222
P2541,85.52884717982684,35.67962283609174
P2542,90.38010053875476,29.6537275312246
P2543,94.30332750941106,46.62336652926409
P2544,89.92347266482275,37.52510544136884
P2545,90.38033314116898,31.432076650464122
P2546,81.80657874989093,31.471132584523176
P2547,83.73618728571721,43.52051039029559
P2548,89.48200637734543,33.27040335476415
P2549,94.00119221154513,29.39124448572056
P2550,86.54911182897952,35.34036134624311
P2551,94.62946046140566,37.50842522584394
P2552,91.11746314132147,35.39058867618008
P2553,91.8010613498705,36.008264525646275
P2554,85.36512476350379,35.230396108165756
P2555,85.16840103487012,35.405412714504116
P2556,87.83708426330291,47.696908113914304
P2557,89.8204752731173,27.978802168692056
P2558,89.39618905195384,37.59679372818944
P2559,97.53013775768636,32.052738000306405
P2560,82.87907411689362,39.084185057154905
P2561,83.78730582345158,32.819222792462575
P2562,88.84070781520053,34.65183273349946
P2563,93.10124005683451,31.58182858856806
P2564,88.76821836524958,34.92864823525306
P2565,90.67319080883455,35.48913587353962
P2566,91.96202598850161,39.21919754820868
P2567,91.76685352042935,37.26792761754609
P2568,82.87999574964086,35.2511384958284
P2569,92.15778396600724,38.64470597285225
P2570,86.88442151594792,31.704803625556774
P2571,87.4165469612238,37.682069499456716
P2572,94.65246474715894,32.962699463541995
P2573,94.08583041132172,35.61739904582297
P2574,89.44071400276904,33.943078850910155
P2575,93.3597511407097,36.62788908393535
P2576,100.24121442441437,30.738876785013378
P2577,92.33145765913488,32.353994950942436
P2578,86.0882085585511,34.94566431482514
P2579,90.61808615733166,49.59086777530047
P2580,89.1713438294256,29.349106352576584
P2581,91.22854822872473,24.62679981226816
P2582,89.5861944782808,35.0801264114758
P2583,93.57570172325345,39.86811124713923
P2584,87.73393671491527,34.246929926850335
P2585,86.55245626225198,29.35968722596153
P2586,91.39452650721286,28.632072257017004
P2587,88.13417894742662,30.024130200503812
P2588,92.47357433830616,44.00715049633244
P2589,84.14285407738501,25.734907585512154
P2590,89.43800901592469,35.078488979788794
P2591,90.98396688040783,32.768397423828276
P2592,89.09712315528556,36.83755205270301
P2593,94.68193901690178,25.224756148408588
P2594,88.33977252435842,36.06904396970532
P2595,85.86910752925169,43.6558481588365
P2596,87.14065553897068,34.79353656496359
P2597,92.50209943579031,32.04357605599053
P2598,81.69042128488013,32.856727365417335
P2599,94.63248250167169,33.31552436607431
P2600,86.19104564343459,39.62836104751361
P2601,88.51151296789627,32.44919593174891
P2602,90.67255240348489,38.85375104809394
P2603,100.71771089279646,39.136180538287114
P2604,95.21927984874755,32.470169005060725
P2605,85.38359352313736,35.311656748095615
P2606,90.48226461866818,29.607436293177013
P2607,89.21117461543194,36.99658800859565
P2608,91.62177027758136,37.52143926692136
P2609,91.30934128561849,32.46495670364972
P2610,87.6874471800802,29.005243010030618
P2611,98.03148767633293,35.06725182309646
P2612,88.98816124892316,30.356039592737705
P2613,103.210460560475,29.63335983888552
P2614,88.07018433477268,37.0791841814303
P2615,92.70095834584924,39.78966027607842
P2616,98.13423828496168,37.530788277303564
P2617,85.24786140015,33.71527437439109
P2618,91.38524567631248,45.34113020752912
P2619,83.70987534709066,41.012882526126134
P2620,90.80961466295888,39.1891526761474
P2621,89.5410237751383,30.787836849368368
P2622,93.37892750730599,38.27215513552811
P2623,94.37425634582875,34.93347682310682
P2624,87.30080089506068,27.206065024880793
P2625,93.68717970662733,37.11944741221993
P2626,85.65397815211219,32.30713163351688
P2627,87.89958534621852,27.58507784008791
P2628,86.3204292152769,29.33084821596823
P2629,88.14384444650429,31.306512508352185
P2630,82.67847785609963,45.11295115284741
P2631,95.63643328963154,31.104902892400073
P2632,91.22589628494124,37.08732544910647
P2633,95.35988634648065,30.906974866699606
P2634,94.91448052792092,32.260473478965324
P2635,83.98861918124123,38.62068279657249
P2636,95.80841290855092,47.939544867653424
P2637,84.60123630709404,38.49459842540394
P2638,88.1558944029291,38.916793552620156
P2639,83.38279701945937,28.68615112150718
P2640,86.50856329575082,35.39482022834042
P2641,87.1151343005774,38.2952717195671
P2642,94.62102578216061,37.99788770622678
P2643,97.28454437847391,37.079133147276714
P2644,84.52396480346926,41.8168825676917
P2645,87.276796939773,39.552092498427854
P2646,97.08180397449797,37.283440053651994
P2647,83.26728534075907,30.40893916745104
P2648,95.95235010098311,34.15438657178592
P2649,90.35808090723975,38.79412208081805
P2650,93.13345287936146,36.3939990619273
P2651,89.0609923295079,33.43665777133821
P2652,93.86054471381104,37.76784765533897
P2653,88.84214999721995,40.410561564965704
P2654,89.41934648191598,30.741689128328034
P2655,86.58463185493495,30.10629581845117
P2656,88.77415492528341,41.168621391680965
P2657,86.37707168536271,35.94237880509051
P2658,87.04489794467663,33.69845479364281
P2659,83.20481454606636,33.897308854217314
P2660,89.12832579087767,37.70143972017848
P2661,91.00476410964917,29.008039375239775
P2662,94.87889209819595,36.05151520110998
P2663,90.89277082729869,34.95408823307431
P2664,87.67009148750002,36.08901169874363
P2665,92.14014796167862,26.265521543272225
P2666,87.57557623194256,33.72526514798205
P2667,91.15276772562426,40.96655502963563
P2668,86.52716633431447,32.51019076591079
P2669,87.69359650209053,30.992362049477293
P2670,88.43766077199481,38.854011099939854
P2671,85.25774027086044,37.139071975764516
P2672,82.34143996491748,32.19331001778897
P2673,88.51729814901907,43.37429836457032
P2674,88.7633896286129,23.993782632745408
P2675,81.00499991912437,35.1701479317334
P2676,92.76196885105459,36.877279288136265
P2677,90.75406547610446,40.811297987528334
P2678,87.5718395066829,39.474552780134125
P2679,82.65593301738112,30.47526083530967
P2680,81.86831372280683,33.625773496651036
P2681,89.79182452230145,35.5705074611326
P2682,90.2784750879921,30.36223334594136
P2683,89.14391620014052,27.51276665697126
P2684,96.13453038809513,33.481869635509995
P2685,87.80001246430339,42.944701642220416
P2686,84.40989059902847,29.372064429840155
P2687,85.06700853809146,34.66064309150259
P2688,91.94234233336918,38.69837734058917
P2689,101.57397892872736,23.75283772899618
P2690,92.73931015105988,32.214347137138844
P2691,87.36113183000052,31.90113935873061
P2692,85.91053648136412,43.422624173017255
P2693,93.79033797156256,35.115979892786875
P2694,96.0795708861915,27.437355173505622
P2695,84.01182690901084,24.11016133902656
P2696,86.8526345694452,35.80849263352376
P2697,90.4628636006955,35.746709555299404
P2698,83.65024426020263,39.01577371307011
P2699,91.0783238320755,38.665271407329996
P2700,81.48257020084476,36.55745429398895
P2701,84.65505642037112,33.01338373724319
P2702,92.40464204386373,35.455468031279565
P2703,86.16807009099307,35.031365780922094
P2704,83.1080910814036,40.751336979491484
P2705,89.07622191226687,40.59274972127663
P2706,87.6306074080678,32.382120057967086
P2707,86.56115946012969,39.38086965846538
P2708,86.80755979202186,38.222977162075885
P2709,88.2789642104882,25.120183500541902
P2710,87.43358669496091,29.104458928185757
P2711,90.15256225657052,29.047961321627547
P2712,94.16688795321578,34.544620698234866
P2713,89.20081802358567,38.27946068893792
P2714,94.33758120334139,34.89950624115174
P2715,86.5295986520282,26.130151919439353
P2716,86.91277609334169,31.913938766760193
P2717,90.48175853846533,33.27426559430987
P2718,93.09569837423143,31.935083643646553
P2719,89.74331474916177,40.91993721598445
P2720,91.53821346279734,34.69981229155718
P2721,87.29125001129171,31.833843016425114
P2722,86.17224036171623,32.29496567108551
P2723,93.40049627434942,33.890558643538654
P2724,83.92602118778446,43.84084646529892
P2725,91.43984336015323,27.96528299743415
P2726,88.01167982741629,35.554431914142086
P2727,97.6706644198382,29.459437708705654
P2728,94.39218323710176,41.99743213486172
P2729,87.17105562716444,33.612431905698834
P2730,85.33660838681803,33.982694294598474
P2731,89.8353451154568,38.298249990411854
P2732,94.90582561959201,31.259519676891763
P2733,81.14703721098303,34.89377610361879
P2734,91.32091888485888,36.24708843842521
P2735,88.5299703862093,35.62376049831967
P2736,96.81950163758512,36.90867084481255
P2737,88.31984208748612,32.49901091452002
P2738,89.23566439045021,43.1836998091532
P2739,89.17514680713211,34.90102827739646
P2740,87.82958893078664,40.494916787209824
P2741,98.81926764635104,37.25306524715694
P2742,90.37247806703442,35.18391416587117
P2743,79.27061945046414,38.725754321424084
P2744,90.6037488719813,37.14171025330363
P2745,86.79842012662333,33.07771560511454
P2746,88.15038778573572,40.108114920365196
P2747,88.29558073528608,45.413301610548984
P2748,91.93888088556767,28.621586700021343
P2749,89.42154168036619,31.74162438921792
P2750,80.12527888580989,42.99735470056895
P2751,93.16414143999002,37.666036589496564
P2752,90.74431647134867,28.089912156537814
P2753,87.82372287200053,39.208903873920065
P2754,85.26950986597873,22.341153418745932
P2755,88.97802296498584,34.29121222986231
P2756,90.6100353738662,38.64259321757268
P2757,92.86922615504044,36.29384902621961
P2758,95.37989124639019,27.405151095933427
P2759,92.27061816514825,38.13269181668471
P2760,84.42196971263893,27.485646956588052
P2761,86.6432604308598,31.69229278742354
P2762,93.39038758576093,31.927306081544526
P2763,86.14643166773459,31.941831316527203
P2764,95.03384550369395,35.06521687188476
P2765,89.1933703858939,34.449972506494746
P2766,95.81427150446935,31.25414136698379
P2767,95.91978730923047,36.05248149460752
P2768,89.27811278111093,47.50450248967141
P2769,85.24962229590632,33.23157120216497
P2770,84.454059423762,39.76230985268084
P2771,97.60135020143255,43.3496139070232
P2772,95.50776938915702,34.01189766102017
P2773,88.3564156012957,26.644151137529676
P2774,99.16143090831807,37.344890390742336
P2775,87.78619392808733,41.640284444934835
P2776,85.62255967458,37.03311017111337
P2777,89.22316889569124,38.1933856994015
P2778,89.71391907366245,27.74536054444388
P2779,90.34009367701518,40.24432070937681
P2780,89.86852617365706,38.87557560794543
P2781,85.29511731446676,34.86869603365074
P2782,87.1897029521014,38.73490420052355
P2783,90.14171203017898,38.45036838168306
P2784,94.89469691771039,38.458092875606944
P2785,91.2290329543214,30.008938707442972
P2786,89.98746250199895,32.334547989920836
P2787,88.45171219483098,33.12732924624875
P2788,85.5903349134799,25.213307054330052
P2789,86.99335628252504,35.966897259620794
P2790,83.93320329557629,35.078411182358124
P2791,98.55120790939934,40.115282776261196
P2792,97.39593679104239,36.955639384663634
P2793,95.25379420343901,31.380176347661063
P2794,87.10046879840107,21.304298969312637
P2795,95.33765463319034,42.70161989909943
P2796,87.51070239593729,33.73024146801382
P2797,86.60762048839068,36.91326775738746
P2798,95.06219645386459,26.286140130594795
P2799,91.84247338789014,33.61664114140427
P2800,90.5102747638501,37.29497000837146
P2801,89.1530890255223,34.482065732971094
P2802,89.03756174600413,39.85158100894141
P2803,91.88441982057374,36.1029176886868
P2804,84.28071725508472,33.10710128393423
P2805,94.04401122152629,35.18848286561961
P2806,92.96789161315112,43.83255900163817
P2807,94.67372731143968,35.46579168849871
P2808,87.70054873411922,22.23225201972051
P2809,89.24226784887216,33.369937520915755
P2810,91.75664787477919,34.23047386512656
P2811,88.55826723253442,26.1030053474639
P2812,85.77014476882471,37.383255204002786
P2813,97.72158434009712,34.51237308127188
P2814,91.47514983108356,39.76239078476403
P2815,86.35097728709887,36.834070216427214
P2816,86.66779452150529,39.32412219245506
P2817,90.68131371578279,36.4922590699072
P2818,86.47830631161635,38.53516179805393
P2819,99.38120814553957,29.96044152285897
P2820,88.47108446558615,36.15803737084046
P2821,93.53882795398117,32.20226857355266
P2822,77.25136369435766,41.795947470820124
P2823,93.42227753812864,26.285262347566675
P2824,87.265940436992,42.84091214763663
P2825,96.5150838830604,39.693200113394724
P2826,89.20749404718062,35.41493709406255
P2827,89.41083387693243,40.64119891634419
P2828,86.058709170772,30.971001725578976
P2829,94.54623564076206,34.77819272244219
P2830,96.20310309954213,31.64243896509727
P2831,89.75349737847529,30.387935075780234
P2832,90.03313206640605,27.607265315006003
P2833,87.80564960570267,27.81873067535941
P2834,93.12265454936066,38.58294669879826
P2835,82.21381771282044,41.66942872750286
P2836,101.23836806888934,35.23003193368171
P2837,87.11498582898909,49.121652955015236
P2838,84.0646417576387,35.100532334345495
P2839,90.80830022684366,41.72573810226207
P2840,91.61882538807055,32.50683052105774
P2841,85.7196703332542,33.29089089876932
P2842,85.46882687574686,35.23912659892341
P2843,87.46111719062782,27.529811033551248
P2844,95.64815604768707,32.5116373828548
P2845,84.29338437761109,34.15870432756229
P2846,90.30767204685446,26.267666372104834
P2847,91.49241450206593,29.764212156548677
P2848,97.69962964135854,37.619802560383675
P2849,88.20045004450807,31.27416114841325
